mass_1,mass_2,chi_1,chi_2,luminosity_distance,dec,ra,theta_jn,psi,phase,geocent_time,log_likelihood,log_prior,log_likelihood_eob
34.59761818164255,34.413263805089116,-0.21190822899715261,-0.2811743154351164,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.28483152148594,-7.8601850574721635,-36468.794822471216
44.65020781595024,36.486142885822346,0.517657582039984,-0.42561171361295447,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.28585728350207,-7.8601850574721635,-37176.060667914826
44.44124192429068,38.34443723970905,0.29026324897926004,0.050981672904731185,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.28890226100836,-7.8601850574721635,-36994.84734001024
35.67118662865199,30.767870919418762,-0.2607530944714977,-0.6291282040000472,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.289029024750036,-7.8601850574721635,-36163.20272435626
39.98440859306147,39.96744374272082,0.5375500800993808,-0.4010677249837873,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.29025020929587,-7.8601850574721635,-36977.007920784876
36.25631213547436,31.105157461853665,-0.6931376549596208,0.0032607977975156743,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.29083075650005,-7.8601850574721635,-36282.69590169815
42.28076449160263,38.630843876056964,0.4552620474199202,-0.24996755179590782,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.290985423957416,-7.8601850574721635,-37210.017104171304
36.79860611141676,31.929824083215312,-0.37775494050097,-0.21323530067305874,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.29259670532976,-7.8601850574721635,-36346.9519424385
38.042724986731436,34.027830926411774,-0.6864633271498729,0.5651942428984214,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.295307667785316,-7.8601850574721635,-36705.1482499883
40.93005394404085,30.09487103318653,-0.4388022880733711,0.23536982904739853,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.299040661542726,-7.8601850574721635,-36296.040856282394
43.40160608493777,37.01660748651641,-0.4258855110207217,0.6529576014013411,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.299796929194585,-7.8601850574721635,-37056.477286951114
45.1472869173709,36.65713884420537,0.6612848550755723,-0.5701116826936925,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.30045164781507,-7.8601850574721635,-36983.51198295539
43.03776210363673,37.74592098392794,0.6725599496092015,-0.5698040630692944,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.300818924734834,-7.8601850574721635,-37228.48833089632
40.53649655395557,40.52343070106016,0.059802664406571046,0.21736522516054416,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.301659345075706,-7.8601850574721635,-37133.22988767194
37.699992180388854,33.6566121073853,0.15939807571477504,-0.3996067521349783,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.30334209621126,-7.8601850574721635,-36600.5041560818
40.11039371333104,32.194958071508196,-0.009716740079600099,-0.14243022922615234,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.30558538887366,-7.8601850574721635,-36655.12210131377
45.2446864006998,35.30136039588443,0.6438617197451614,-0.6914121163508649,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.30751965597188,-7.8601850574721635,-36917.49105911424
39.17508994565384,32.303664215919426,-0.23240360045654312,0.05874751735566294,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.309635777546745,-7.8601850574721635,-36581.989451484726
33.96556470938033,31.470970361590886,-0.7415437285932569,-0.23117080362148423,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.31233617728207,-7.8601850574721635,-36226.37873777534
33.861336403813034,32.75446630710616,-0.4942633262025565,-0.32760003171242635,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.31244715478083,-7.8601850574721635,-36331.955597011685
36.32316436604191,33.38544630633161,0.0017694599939799896,-0.4857629869647094,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.31258109796997,-7.8601850574721635,-36543.314642636695
38.49008360040805,33.54230152325333,-0.654894332118209,0.5400017748629315,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.314724365237836,-7.8601850574721635,-36676.65618103583
51.16938635836574,31.402520679345486,0.44837092712646653,-0.51021885480132,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.31598924124273,-7.8601850574721635,-36941.401358751005
49.73173388695166,30.626880994980628,0.4024970674181384,-0.711271117791142,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.317485590886925,-7.8601850574721635,-36636.01282812494
36.44626636103218,35.40615890676059,0.36388241141766886,-0.5426697005347236,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.31817459998998,-7.8601850574721635,-36681.95225433633
38.74655616315016,31.589560437676063,-0.6630513958796825,0.3827800645712313,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.323662937899826,-7.8601850574721635,-36408.71025116517
40.73174797914795,30.207976817046294,-0.37887029851611365,0.16676457749909332,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.32637905029537,-7.8601850574721635,-36304.211940341855
49.954831853655364,32.94839495975325,0.3463369930386423,-0.19848083952381693,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.328921226231216,-7.8601850574721635,-36819.346405519675
33.02258637353232,32.131001010907305,-0.35590217387056283,-0.6532766825892279,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.32917444000008,-7.8601850574721635,-35920.670275952776
37.820279742878135,30.206863536153378,-0.018461680204550076,-0.7267388902343392,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.33140328837194,-7.8601850574721635,-36373.62001384204
45.34018386049773,35.09375167869178,0.48332974642862014,-0.5222552736879982,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.33162168557556,-7.8601850574721635,-36869.69456646913
40.28759925934477,40.07445275852471,0.34982170053024875,-0.15184846396790005,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.332174289894894,-7.8601850574721635,-37170.11189519513
48.886939974421274,31.275642699665973,0.40307257675293134,-0.6681788036236241,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.33516936889897,-7.8601850574721635,-36700.861068411854
46.07571832461582,36.629938996284714,0.4036211735380835,-0.13046084611316547,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.33548507624081,-7.8601850574721635,-37085.40390021028
46.098537554927354,34.08612043171736,0.0967448189523306,-0.017792329223232234,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.337302865149525,-7.8601850574721635,-36922.693961802186
39.721808189662866,31.15339265093602,-0.5700639008572451,0.39901395825670244,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.337774512289215,-7.8601850574721635,-36348.982767721966
41.26715163213995,41.09024849746266,0.0875735961341665,0.2974063383807384,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.33827618438602,-7.8601850574721635,-37129.026015099844
44.54098941053246,37.35510061079525,0.6548487227235287,-0.5263984416908554,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.338737757293885,-7.8601850574721635,-37052.36569889704
44.20060799575509,38.68259301840209,0.21623158762788647,0.1564124332427151,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.33980204709776,-7.8601850574721635,-36961.13724957299
41.73297061015896,37.58086013034381,0.5009287000838305,-0.4977473921697775,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.34281915942901,-7.8601850574721635,-37071.05224350802
37.42282046474233,31.834976743369946,0.0716435389935799,-0.6125160317323374,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.343944845485424,-7.8601850574721635,-36446.15712021465
41.105982219454106,39.38405408051403,0.150354289221887,0.04372359406007503,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.344735747196054,-7.8601850574721635,-37214.27540547647
36.82721073531422,34.47235518330698,-0.5818235982964635,0.34541634210765637,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.344866197047224,-7.8601850574721635,-36608.09971962445
41.92183644772556,30.22874943114765,-0.2516795452295183,0.13730317289122515,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.346122802800885,-7.8601850574721635,-36500.05445084793
47.42910549871169,35.02530442877601,0.3272326148867934,-0.14548554632134675,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.34954880894905,-7.8601850574721635,-36998.18731090739
42.77050325345955,37.262102956366554,0.6630779233504631,-0.6677612423463186,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.35362944970114,-7.8601850574721635,-36930.29041723395
37.71540235121019,32.30906477760556,-0.1708870017981846,-0.23316080702220673,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.358906626881506,-7.8601850574721635,-36491.097947970804
49.79661951472619,32.77578718230147,0.3900374477381874,-0.3232743923155671,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.35891319707708,-7.8601850574721635,-36836.1143702244
41.017479694838144,31.202615401269153,-0.5187178911706102,0.5413998857232983,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.35900670218958,-7.8601850574721635,-36542.188525135585
34.36399044740705,32.1734454413207,-0.2456199999206979,-0.5910995581608275,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.35966490142433,-7.8601850574721635,-36318.02648619725
37.007832330072965,34.56951076639687,0.16624764215569893,-0.37588406112330197,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.36070837114984,-7.8601850574721635,-36602.12684416755
44.342566720390955,35.229282988402744,0.20111540290874558,-0.1713005462333656,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.36142039840294,-7.8601850574721635,-37023.446385828465
48.07264302004755,33.955936483819755,0.3640315909185331,-0.2872045499168739,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.36313967631011,-7.8601850574721635,-36942.60370842658
39.582327334684656,34.37151839647149,-0.5002417529850864,0.6186297064343129,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.363566430738615,-7.8601850574721635,-36735.51453892927
36.4829061030117,30.472658181156277,-0.1951093563570519,-0.6542243481141148,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.36465188777086,-7.8601850574721635,-36296.8469623738
38.871874504465076,31.06943903589815,-0.6021505099543321,0.2806640405468387,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.36917094774351,-7.8601850574721635,-36505.02790339192
40.93842943863403,39.67275365947042,0.012771512629575044,0.2036665255827924,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.37348858954992,-7.8601850574721635,-37243.92274519866
46.24717880826319,34.288357995836456,0.41588572735915164,-0.4694934560254782,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.37387604602608,-7.8601850574721635,-36821.629546727774
43.021894214596784,37.49469260491593,0.5663587885631619,-0.4777340438565202,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.374451062979176,-7.8601850574721635,-37139.281054413936
37.553154353118394,31.618771493814304,-0.7251858894830965,0.3012156894250252,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.375353191511614,-7.8601850574721635,-36429.85051658265
41.17065446282061,38.45887579217472,0.132661407326963,-0.0324181288699945,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.376377584652104,-7.8601850574721635,-36981.64569608184
35.40737876461495,33.054160789500855,-0.7432121670029793,0.1642075441240052,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.3773906858476,-7.8601850574721635,-36312.80420717409
41.68551870704765,40.219112889619026,0.505915358715154,-0.212160178493559,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.377707279196656,-7.8601850574721635,-37183.17200867741
40.1154046965605,40.05223526270355,-0.04972564190905212,0.21655036498613847,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.381438371861265,-7.8601850574721635,-37063.47541333268
38.7851767348453,32.21471163248065,-0.6017057928634869,0.37860838966561416,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.38143987895401,-7.8601850574721635,-36513.17020225324
43.50391796876859,36.13861346286095,0.5057137089090472,-0.5303647572306802,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.38295716091453,-7.8601850574721635,-37013.42758450083
46.40674297763914,33.24587586873785,0.49447858014207957,-0.7511948509673296,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.38398494635122,-7.8601850574721635,-36881.36952138117
46.80335533652074,34.54525351725244,0.6267406796266007,-0.724252394147305,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.38910680354546,-7.8601850574721635,-37123.91383851458
40.222315386484524,30.74680537859857,-0.129632073066953,-0.14558031891943804,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.3896570193769,-7.8601850574721635,-36333.707112609765
45.14437830802613,35.393785074214655,0.0604499199321762,0.10220772732004328,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.389809452632875,-7.8601850574721635,-36926.072879335945
46.40236463803606,34.664110664773766,0.5687260871433072,-0.6144126091515458,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.390392856169264,-7.8601850574721635,-37061.39412584105
40.132161705034896,30.86693139952051,-0.48892012582879507,0.3047860663782045,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.39148960847987,-7.8601850574721635,-36355.31460280203
37.07334040259202,33.19595212955594,0.32454592606637706,-0.7479670988628093,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.39226008277984,-7.8601850574721635,-36383.02003178603
46.55974338707092,34.75204062830468,0.624694965344437,-0.6845798483368851,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.39284251998879,-7.8601850574721635,-37132.984434097736
40.24961850568512,31.01671857492253,-0.2678717266134336,0.0692829328278313,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.393068387516955,-7.8601850574721635,-36483.20382302323
38.73859458659431,31.108054233828426,-0.3309709641829664,-0.05317747948914404,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.39384120452717,-7.8601850574721635,-36496.189448574376
35.89759137139925,32.52412408867924,-0.12605743817794518,-0.47097085481999057,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.396045694976365,-7.8601850574721635,-36291.01552653203
38.864121242390475,31.891221880181767,-0.7493193437905716,0.543485985500489,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.39752732731391,-7.8601850574721635,-36379.4446358899
36.383927592609325,35.08604693874809,0.42963536757855547,-0.658306823871935,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.397787856536695,-7.8601850574721635,-36600.51727578971
38.205951736671395,30.94219028205744,0.028314826955278073,-0.628886430665717,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.39877001433969,-7.8601850574721635,-36389.5910780434
45.23234170429268,35.8338272470406,0.5707563348640857,-0.5182335555099233,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.40006451008531,-7.8601850574721635,-37177.807208577426
39.543495361403124,32.26586691400282,-0.0817617811111306,-0.09621797095261089,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.400395935974174,-7.8601850574721635,-36558.59869940989
37.187081358984614,33.01951942731385,0.19883953213640637,-0.6545807390176432,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.40104177037945,-7.8601850574721635,-36404.12644569119
42.4626067918865,40.03534586099228,0.23254698267357182,0.14798439095907212,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.40124234622121,-7.8601850574721635,-37071.803347643225
35.121569537349984,34.22876785000166,-0.08552920796970384,-0.4173534797309435,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.40252824574823,-7.8601850574721635,-36515.61111345762
48.208174653215686,33.65782596895016,0.5340492579702142,-0.5924367757050513,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.40350973676355,-7.8601850574721635,-37053.31983683493
37.93884601105389,33.28484539658474,0.15545061931247567,-0.4216994034115593,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.40536220326461,-7.8601850574721635,-36610.54158275023
33.978702329559496,32.12764931476811,-0.13070760775944076,-0.7777968863193128,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.40571494531204,-7.8601850574721635,-36049.635707776826
38.82317439016334,30.517508542922048,-0.5336705583039735,0.10402144756787712,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.406368530901766,-7.8601850574721635,-36394.179382611015
40.05460460449544,30.646962159851608,0.17259449327777557,-0.6546296239936921,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.40680452160021,-7.8601850574721635,-36338.491332344754
32.993500314711845,31.895967426573055,-0.6475770422966034,-0.44303013440408234,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.411919493336754,-7.8601850574721635,-35881.91151706443
33.484255826984935,32.782830998506036,-0.301105875811556,-0.5759910480034466,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.413106968257644,-7.8601850574721635,-36167.197765080586
38.34245555948457,33.57318526117901,0.09011767508364177,-0.2947664499639959,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.414050454267496,-7.8601850574721635,-36643.586447045986
38.15383562755443,33.2395787442982,-0.23580844400557546,0.0442694373934336,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.414804787482026,-7.8601850574721635,-36595.1763912113
35.36033589310118,33.412613554635186,-0.04979722402146959,-0.545142348975904,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.415241048675504,-7.8601850574721635,-36420.11315131708
44.56524081264139,36.71827673634363,0.6612481250773712,-0.5831482033701303,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.416063739174994,-7.8601850574721635,-37106.6046438557
43.50820313029042,38.0043099082103,0.6030300644056482,-0.42898418129646876,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.41628335122401,-7.8601850574721635,-37014.34590580385
35.0976200164847,32.818338865258625,-0.22996932410753723,-0.47502724514862354,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.41725925226618,-7.8601850574721635,-36371.66285432584
43.70527988862663,30.55469582356152,-0.45764327785110515,0.7609754146031342,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.418277663144515,-7.8601850574721635,-36570.4309467991
44.54488669627005,35.96715388683566,0.386132842333472,-0.3301040877316427,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.418465407223124,-7.8601850574721635,-36978.748175173656
36.6469116055508,31.70291522045342,-0.3779483294585422,-0.2593361994661412,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.41849077656707,-7.8601850574721635,-36276.743233704925
45.56434799982635,34.489325367771606,0.4848074169012442,-0.6084228305522864,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.419531376297805,-7.8601850574721635,-36942.524407324556
47.19881339069932,35.15619020121068,0.38392199991306675,-0.22146538769558333,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.41998477526658,-7.8601850574721635,-36992.700295583
45.2870736989365,35.754548876538976,0.5452704856709878,-0.4874207617356624,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.42116091716229,-7.8601850574721635,-37175.10200812078
48.37764789528407,33.34307371833488,0.5761440311167273,-0.7065580459234253,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.42251530339637,-7.8601850574721635,-37069.48729897223
38.2128236928995,33.02609674518503,-0.774634549519942,0.585884484984252,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.42366750326442,-7.8601850574721635,-36606.48532551052
48.592579984438174,32.96896206388187,0.5089952016337144,-0.6214522459261664,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.42689169008233,-7.8601850574721635,-36945.353559402276
44.458514432766506,37.77743723502345,0.38307136924469126,-0.14317724460713568,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.42884267130074,-7.8601850574721635,-37184.94114828635
37.12647106408141,33.600779651667686,0.27088595010785144,-0.6091655465005081,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.43090675949715,-7.8601850574721635,-36499.23942465352
40.14366957922165,31.069639992648067,-0.774704446991796,0.7385522169092029,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.43098324436242,-7.8601850574721635,-36464.61046582968
35.53777374058235,30.57447303114793,-0.20964543371798972,-0.7060255243651986,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.43322061467241,-7.8601850574721635,-36051.1541572467
36.993555524843615,32.816155237495586,0.08154023485601854,-0.5715498436841138,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.43595441503959,-7.8601850574721635,-36532.24572052569
36.59159659129679,34.983713867380935,0.14891214391147556,-0.34590013258962543,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.437341758933364,-7.8601850574721635,-36606.63924966755
37.98275298312207,33.430619448099904,-0.696539181498116,0.5132618200652732,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.43905697247833,-7.8601850574721635,-36594.38345019082
43.51012397052967,37.15973767924177,-0.03891681235788248,0.2404013629518874,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.44070817040476,-7.8601850574721635,-37177.45563237706
33.482713317369544,33.395848426385236,-0.048907921589314465,-0.7726404981629872,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.44093188655795,-7.8601850574721635,-36282.78312782335
34.908802979045724,33.63359160386976,-0.07994989445319171,-0.48158898166183806,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.4425553729281,-7.8601850574721635,-36347.23437639503
39.26915377726187,32.774912793897364,-0.38794348900922737,0.28546625103717255,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.442805516264066,-7.8601850574721635,-36629.93376680949
42.210001456876036,30.213702405815354,-0.4658225486363985,0.4938123541040692,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.44341178993295,-7.8601850574721635,-36490.51263229833
50.46619156177597,33.208325367363585,0.1077715235870783,0.30603180106855854,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.4457588108467,-7.8601850574721635,-36937.732997891064
41.694785819871406,38.767770260371584,0.34289472360255524,-0.17027598036275732,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.44674837092393,-7.8601850574721635,-37177.60535669432
41.738401315792956,37.713292434221664,0.04371967682268586,0.05678688477154964,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.44797836393367,-7.8601850574721635,-37041.03409217674
40.490118917216556,30.361737019333003,-0.6346435056930033,0.49440958575185506,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.448124436986106,-7.8601850574721635,-36313.22533049899
39.81716396704536,30.993257341065565,-0.6628661866187826,0.5007599650478879,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.448218742193426,-7.8601850574721635,-36327.86482832668
44.694036834692156,35.09720715038952,0.23041663889291242,-0.21114077463233757,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.44822157079795,-7.8601850574721635,-36995.67539405022
44.16053888915161,35.9786989114363,0.4056762515102668,-0.39588800904027444,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.44893554656066,-7.8601850574721635,-36896.394168236104
33.81389925929381,31.597221284788674,-0.7408324232049976,-0.23838733447370863,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.4521432503841,-7.8601850574721635,-36209.78359185999
43.5335662549228,30.225202887276687,-0.3154846208708521,0.44001602208791335,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.45240244804566,-7.8601850574721635,-36531.27336713197
46.408909088766315,34.484766141615445,0.025482235718069825,0.15999406490459567,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.453131354918575,-7.8601850574721635,-36941.17638790069
41.07632543920927,39.30783265827759,0.21849756738668258,-0.055818935771275134,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.4532964745563,-7.8601850574721635,-37169.24680092377
41.032619854576794,38.663062733352305,0.1891512081493204,-0.0638884530047549,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.4534040409163,-7.8601850574721635,-36960.09066502658
48.481919579796106,34.054914161588364,0.38081820617497286,-0.2843387952172611,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.45464955509729,-7.8601850574721635,-36892.10374497101
39.88792228334032,31.39579172122866,-0.5323458734603621,0.3879258951602133,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.455119583219535,-7.8601850574721635,-36532.112482566954
43.6108597859673,36.01664325187545,0.229479848735691,-0.19922919203803133,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.45543250075311,-7.8601850574721635,-37018.642540563094
41.34902622857624,39.44078084581815,0.7333439294794021,-0.5369216411735191,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.45558078867607,-7.8601850574721635,-37231.93983804421
41.759981625680304,38.32301114378501,0.42507834564287456,-0.3246216965789462,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.45605659437247,-7.8601850574721635,-36988.04515979854
35.726572208058435,32.72503572687143,0.15348132732607245,-0.771119424621443,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.456685551270596,-7.8601850574721635,-36302.163516838686
36.41526480013498,34.1150711536937,0.26433375884833316,-0.6446793174332435,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.4596792291197,-7.8601850574721635,-36433.48129727842
47.20434664126563,34.47756333911757,0.6238771762597823,-0.7075154628392908,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.46171163550797,-7.8601850574721635,-37058.908138527244
40.72715449564231,39.17453578694224,0.2986982783369081,-0.1498857917709574,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.46199581926568,-7.8601850574721635,-36958.06074506087
40.922633797133784,40.907165338096156,0.3263623392821702,0.005216355900424435,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.4628856045732,-7.8601850574721635,-37179.73691996886
42.06489228898288,30.63000440625208,-0.3161500284083965,0.3213229882567442,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.46341280213093,-7.8601850574721635,-36597.95878890202
52.5964521940035,31.42085424698409,0.138426748185559,0.24411206142439312,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.46396517651727,-7.8601850574721635,-36884.1632886097
37.60389184834422,33.7023919017627,-0.5341746871164,0.3207599734190333,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.46709075799145,-7.8601850574721635,-36604.85453242672
39.15932447283664,30.74327757872827,0.04935060085984627,-0.5683479405083517,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.4672743797677,-7.8601850574721635,-36482.73954100499
39.12997188173708,32.11301496699028,-0.13804907399383326,-0.07625820551603028,400.0,-1.2108,1.375,0.4,2.659,1.3,1126259642.413,38.468509914532696,-7.8601850574721635,-36578.98345347233
