mass_1,mass_2,spin_1z,spin_2z,luminosity_distance,theta_jn,phase,geocent_time,ra,dec,psi,log_likelihood,log_prior
32.992296415717504,36.07949487403622,0.5619532108202109,-0.4582103702937801,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,671.771651879339,-8.553332238032109
32.278622059290456,34.48194894863352,-0.40416439900591594,0.642828584747683,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,671.7724983932915,-8.553332238032109
33.390564371542574,34.24931557546287,-0.5306757827980575,0.7134933508215983,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,671.7846772799949,-8.553332238032109
37.60083263751948,30.087279525442106,0.14087791270578381,0.10372810367356466,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,671.7881854019777,-8.553332238032109
30.458062041453484,37.58645216597998,-0.5301222791486111,0.5404129284722374,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,671.7930294821515,-8.553332238032109
34.15672391076516,33.50151992206559,0.7533781488701765,-0.5910412398512014,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,671.8004017849485,-8.553332238032109
33.292152728066114,35.524895374199424,-0.6829029098886856,0.6810985396565068,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,671.8082265738246,-8.553332238032109
32.58771564830233,35.97029297120303,-0.7783612432988424,0.6900703763482099,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,671.8192388812771,-8.553332238032109
32.99730288055513,35.88079581929144,-0.7812421410181594,0.6654151248884888,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,671.8253259392327,-8.553332238032109
36.44526227180552,31.912861455874804,0.35410895592924857,-0.3282903773199983,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,671.8305276205322,-8.553332238032109
38.99747705717527,30.710107795300132,0.1478914285115112,-0.40567016501275915,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,671.834518057293,-8.553332238032109
37.983759428190695,31.710122655394738,-0.13832299835565462,0.06655304735729818,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,671.8502429091169,-8.553332238032109
35.420734192900746,34.25571890254574,0.43109777667306065,-0.6209271929643375,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,671.8796388919967,-8.553332238032109
33.414966557168945,34.86824352570348,-0.6766855732605592,0.7647829066352645,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,671.8801290968727,-8.553332238032109
32.63314313246983,35.380719702319006,0.1754440353130009,0.02151278567550174,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,671.8813500008175,-8.553332238032109
33.541819419870414,33.61868319590928,0.5839056660851875,-0.31599095385173664,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,671.8831788067538,-8.553332238032109
36.60496658800036,31.26984507775378,0.11196153838777712,-0.006171901217739584,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,671.8845322808521,-8.553332238032109
31.682317107663692,36.74286589682337,0.3527362331128799,-0.2004943337133193,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,671.8889580411325,-8.553332238032109
31.760697894289045,36.39652754813575,-0.7881386879313258,0.6873348868345764,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,671.8950981084693,-8.553332238032109
31.469841673995518,37.44376533517733,-0.18679110624206974,0.09286435959660913,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,671.9113787551747,-8.553332238032109
33.07731745139847,35.890191799546734,0.2914858379973219,-0.23477006819906818,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,671.9170943842785,-8.553332238032109
31.72268087146411,37.707374540762615,-0.7462603599269779,0.4579357279522874,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,671.9190963424719,-8.553332238032109
36.63677089644198,31.405852293422633,-0.024514194099266855,0.12441461427309675,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,671.922015094776,-8.553332238032109
34.951496373995674,34.48779810985802,-0.6546676402950137,0.633265457199447,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,671.9257456237709,-8.553332238032109
33.09283400067915,34.723468591021906,0.6691032888051828,-0.38063528814319214,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,671.9341641833339,-8.553332238032109
33.1198605821303,34.95896059836993,0.7068262232757802,-0.5389284817779526,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,671.9441567068167,-8.553332238032109
35.66707719035046,33.501612878343735,0.5429065451570523,-0.5890994757017683,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,671.9458925509646,-8.553332238032109
30.293535556982924,37.301098581142874,-0.5569193137897742,0.5933024564961772,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,671.9566292580212,-8.553332238032109
33.63209991758816,34.60026797933847,0.07472343392459098,0.003993337516721929,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,671.9720486426208,-8.553332238032109
31.62358098246202,36.348486242935095,-0.6506203161540149,0.7306693446706332,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,671.9808423206878,-8.553332238032109
30.895112622127655,37.97213283149986,-0.2781462602791999,0.21348803261217963,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,671.9895389398096,-8.553332238032109
36.0248954656768,32.66158263544458,0.08250473574737735,-0.031710594759306675,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,671.9900104926704,-8.553332238032109
31.212502472033062,37.36491395205855,-0.3284995459049771,0.3506995207715573,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,671.9950738683563,-8.553332238032109
32.08211559553154,36.98024775391679,-0.3025827684836559,0.27097051267203365,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.0037694915211,-8.553332238032109
32.82359256827726,36.09836694134987,-0.4258076777561584,0.38724298789578254,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.0081319160515,-8.553332238032109
32.35884177427913,36.30294554307584,0.009345079669101431,0.010565267322010102,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.0088937940052,-8.553332238032109
31.614231742919536,36.62968440982305,-0.6553295812350316,0.566055430406423,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.0151741380657,-8.553332238032109
35.28510700779442,32.729754169333894,0.3340363744120094,-0.1334498389676081,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.0195446288516,-8.553332238032109
36.05133174401842,31.955227772968843,0.45932115437931986,-0.4300688453984063,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.0256548253271,-8.553332238032109
30.464251918946204,38.711631835706214,0.269092287445985,-0.226597299469996,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.026411842027,-8.553332238032109
32.33066995938883,35.89417364361279,0.44918506335387837,-0.20872082523432997,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.031185487211,-8.553332238032109
34.98811909818702,33.158686070535516,0.712096398469592,-0.6023502583167392,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.0360956839021,-8.553332238032109
33.39709271651553,34.68145364684512,0.12290318980459769,0.034414808744586356,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.0405575316428,-8.553332238032109
38.1577601843813,31.34748293177333,0.2020508124717308,-0.46317250247013575,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.0479015216785,-8.553332238032109
30.841480453320166,36.84068396736085,-0.09196408268613628,0.2765016703466777,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.0611222164212,-8.553332238032109
35.19905303346207,32.41931317548071,0.7444849174318989,-0.5587063193156965,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.0652122841065,-8.553332238032109
36.58385448175176,31.66193776898802,0.6044308560872074,-0.7395106856286074,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.0654015111545,-8.553332238032109
32.68753981980759,35.292271004354106,0.15643443133675136,0.06883709670123123,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.0702997205228,-8.553332238032109
36.606641983505284,31.89353632583814,-0.3956596114829928,0.522040239560992,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.0706609138845,-8.553332238032109
31.63596891999365,37.14537027830491,-0.7429028079472535,0.48103647171908437,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.0710192778014,-8.553332238032109
36.54859481356603,31.490300072074916,0.5118183435995091,-0.5079237287970966,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.0763879250551,-8.553332238032109
36.31728280057898,31.379849972865696,0.2862513844180703,-0.19161428004752715,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.0770952143589,-8.553332238032109
34.51340733351857,34.54748827644811,0.12552244213438407,-0.07926145017267877,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.0812148194641,-8.553332238032109
35.60155319966849,32.328507440144676,-0.46684307328298064,0.7403552660378954,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.0917992622648,-8.553332238032109
37.128988760466854,31.817754540418246,-0.36727591814905375,0.4915722709539246,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.0996057267638,-8.553332238032109
34.21220679469599,33.84111645130222,-0.03636860405342639,0.29766811756788697,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.118822211226,-8.553332238032109
32.76724928203529,36.25060461299821,0.5585899747216461,-0.525080377755262,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.1224400783135,-8.553332238032109
31.205769901495536,37.546626626436606,-0.7032853407227678,0.5457121829812591,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.1243873002458,-8.553332238032109
30.80216686145874,37.99581821287097,-0.11801003666339521,0.10067203471794631,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.1416267064383,-8.553332238032109
34.46257618518464,33.0350471909447,0.6715938742849977,-0.4423544300840678,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.1789264892831,-8.553332238032109
31.498737326867307,37.0305104197176,0.468101052476169,-0.2397362721893632,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.1876898724868,-8.553332238032109
33.658212586187325,34.76130065764124,0.6383496899317347,-0.5754301112294102,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.1946236320498,-8.553332238032109
33.01932039403013,35.657760208517615,0.7516333032556692,-0.6914791838657324,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.2088049376891,-8.553332238032109
32.222807116930944,36.6194748396719,-0.11410557708334527,0.15736809431675258,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.2112310952829,-8.553332238032109
34.98567894720126,34.091785813005735,-0.5160838810519142,0.6323968544627936,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.2282272308435,-8.553332238032109
30.127306845460993,37.82382503714094,-0.5171445219266153,0.48264546719505586,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.2328167267452,-8.553332238032109
35.607212916995856,33.560174460101834,-0.3187301547006409,0.3220661195185906,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.2340261066745,-8.553332238032109
34.062693882287476,34.28978846630048,0.7742432202995636,-0.678864559800315,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.2470560965971,-8.553332238032109
38.50913545207309,30.648673340146058,0.027780987749111946,-0.15992078883285962,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.2596254215237,-8.553332238032109
32.00816811164873,37.24889960310698,-0.7660523023854034,0.5107541042941166,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.2611405356149,-8.553332238032109
34.59514456351598,34.19928602592816,-0.47757061910611265,0.4728300959853493,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.2789407017287,-8.553332238032109
38.35509841118172,31.022332978749407,0.003993627452833756,-0.14194504770384367,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.2858686522604,-8.553332238032109
38.722555595071675,30.973589835421418,0.2606620427218097,-0.5382583310253481,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.2931452204759,-8.553332238032109
34.75839739137803,34.144968102784134,-0.3161046451014389,0.39287851086426095,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.293855138936,-8.553332238032109
33.21621121682903,34.58886775674989,0.6379228231800796,-0.423934238756782,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.2982272264891,-8.553332238032109
34.06669057235335,34.28686499605055,0.7387047573056101,-0.5954495482727943,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.2994028149318,-8.553332238032109
34.75571023438978,33.197474086540716,0.5105870609010785,-0.37159130311840194,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.3050448154197,-8.553332238032109
35.6287495519385,32.67223492070214,-0.12802006232633767,0.3156683548762281,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.3080025790524,-8.553332238032109
31.04360128827476,37.36604717408504,0.6596499545143498,-0.43798251055029364,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.3176758524804,-8.553332238032109
34.014995607808984,35.115643111758715,-0.7483668071811933,0.7956443783999352,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.3209058543889,-8.553332238032109
34.988892826294446,33.689537774292,-0.5745333890841807,0.7041524986930802,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.3303485867061,-8.553332238032109
34.020595838659105,33.421212803287496,0.2555479365132815,0.0182890053160103,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.3375074085993,-8.553332238032109
30.226575352586604,38.97541861542324,-0.6217387545641171,0.33164145374048504,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.3466352810385,-8.553332238032109
32.89920688404212,35.53723435349395,-0.6806881666323022,0.616828708160684,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.3475234209124,-8.553332238032109
32.265912263188596,35.78992680812853,0.049314532197246755,0.057184863777035924,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.3495598412061,-8.553332238032109
39.00718010395895,30.560790840695635,-0.04709556427445685,-0.11824121500308876,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.3516537427738,-8.553332238032109
32.167137148712506,35.871448682906,0.27116107845819326,-0.014024388807307282,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.3539802681264,-8.553332238032109
38.05160109626058,31.72777891253694,-0.10656130342095806,-0.1422401854046127,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.3611441732432,-8.553332238032109
31.240450215614512,37.986844869713096,-0.018764124647256332,0.01404503165523504,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.3614282027133,-8.553332238032109
32.72244909228889,34.862545711977326,-0.27567981911196465,0.5383565013120901,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.3649061194526,-8.553332238032109
33.41933208321699,34.61391499210805,0.2594471840893045,-0.03463150203113565,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.3710752334407,-8.553332238032109
36.43880313952748,31.74544978384706,0.4872196128755994,-0.5781797780913757,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.3836435544231,-8.553332238032109
33.86105189870861,35.41959593673067,-0.4192955191912753,0.36431988646608726,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.3892387385167,-8.553332238032109
32.536036139992156,35.25396987254232,0.2327741087063641,-0.05530044137205199,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.3924297075229,-8.553332238032109
31.546818791193292,36.41643763215628,-0.2400392392198492,0.3118177624067665,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.4122784134186,-8.553332238032109
36.280277592325916,32.29375590063734,-0.13954487638477103,0.2890851895872169,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.4125792142204,-8.553332238032109
34.39859399907253,32.696394931587434,0.6330824908541658,-0.37951599285847304,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.4142551982006,-8.553332238032109
32.765328168515424,35.21236695454567,0.0890438122534839,0.1416633754026422,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.4180461527018,-8.553332238032109
30.810073836169014,38.3630868077236,-0.24127020435742408,0.12293778841688038,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.4254882376297,-8.553332238032109
32.22851294652452,36.18144818101677,-0.09401955159118434,0.18184710097527246,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.4412251420969,-8.553332238032109
32.03446533029939,35.97598199074937,-0.5883615901921035,0.6891004184828509,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.4422869555813,-8.553332238032109
32.921486190461835,34.13628227595002,-0.09349992084963482,0.5070137996242777,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.4461140848307,-8.553332238032109
32.021831884168854,36.23775322764357,-0.6730074914036168,0.6070744956569929,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.4461931839942,-8.553332238032109
33.56637309158903,35.19893400241361,-0.7754901720351456,0.7590382108339974,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.4507103106414,-8.553332238032109
30.669893752849745,38.38908599939443,-0.24407567903979197,0.11322521593287956,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.4550706985508,-8.553332238032109
37.64888846839521,31.658042382612443,-0.33619973619082033,0.43001505803728035,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.4605936336357,-8.553332238032109
38.019143199586324,30.996073261121445,0.34716934785443154,-0.5468750856756902,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.4616053337559,-8.553332238032109
33.995941997461586,34.68246548781911,0.19043337365193802,-0.16190723543141977,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.470059250465,-8.553332238032109
33.36405018637816,35.25219844086122,0.030084695998567994,0.019786177304190626,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.480462013356,-8.553332238032109
32.27459803552682,35.76593945720228,-0.5736072222430463,0.5804026976058814,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.4860365768923,-8.553332238032109
30.53366397957277,37.4393154776068,-0.10979601204031735,0.19628190579115384,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.4953900829656,-8.553332238032109
30.377683430717344,37.980855094104975,-0.35808906904719534,0.29481613320097017,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.4954062030971,-8.553332238032109
33.95821117349466,34.24003908478871,0.7519110291100838,-0.6404611654577881,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.5219946274269,-8.553332238032109
33.630910963826004,34.75767366894005,-0.06279143653240847,0.18122700861027397,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.5494368078887,-8.553332238032109
36.86556316743836,32.108031316626715,0.4105480023409213,-0.5300137714791455,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.5512313903591,-8.553332238032109
34.6160570077121,34.418199013513195,0.32903081698511555,-0.3131008860600663,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.5529444952286,-8.553332238032109
35.17001307896658,32.712404278778195,-0.434500360537182,0.722345037331976,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.553331907201,-8.553332238032109
32.5456169787468,36.03587454409611,0.5006904951434935,-0.34871606508535163,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.5635686853292,-8.553332238032109
32.92548064290222,34.78691130485244,0.709402495479891,-0.4340293618149461,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.5786334802151,-8.553332238032109
30.766497627838245,37.57072935845897,0.40243676409610124,-0.20610073550244198,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.5813323277296,-8.553332238032109
34.4784625749767,34.49302022288167,-0.3124760334002474,0.3100423538977052,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.5894887057437,-8.553332238032109
30.221888449833518,37.36053396365362,-0.11703739417483379,0.2905378067376587,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.5901205553546,-8.553332238032109
32.677663173600955,35.04781014035663,-0.2322442651354975,0.47422371438728034,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.5922951129796,-8.553332238032109
37.717214522548325,31.658101781126142,0.06668653475838285,-0.2938217403090051,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.6011701547584,-8.553332238032109
33.908292776021355,34.8262904364499,-0.6590497673828477,0.6303916591345107,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.6110589618314,-8.553332238032109
36.380985505714726,32.446769280745485,0.5749503576302233,-0.6535825829532028,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.6270949768128,-8.553332238032109
35.31704446616643,33.001037503080134,0.17006701606983887,-0.12489187502214365,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.6324939413795,-8.553332238032109
38.278554875895175,30.403894197005762,0.2637503595653139,-0.5192266807055931,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.6387618461672,-8.553332238032109
35.16042496164928,33.76778583083333,-0.2285561087014687,0.24855291899196316,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.6403569015318,-8.553332238032109
31.94706086816152,35.49906182233244,-0.19863199751523647,0.36273115631740865,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.6625460928383,-8.553332238032109
34.0788107435165,32.94274157431386,0.25792906315950404,0.019477562962524238,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.6651714271102,-8.553332238032109
32.74239411556674,34.65197115671436,0.4311436553001696,-0.1730489403340756,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.671716533092,-8.553332238032109
33.60930925507421,35.4142425783653,-0.315850264195146,0.3239694803157766,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.6775926745439,-8.553332238032109
36.31463500227825,32.17295035884433,0.18781423744572948,-0.13939347833545557,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.682560085885,-8.553332238032109
31.616171140913696,36.466153851989866,-0.27790663923323594,0.4072495118019068,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.6874155076864,-8.553332238032109
34.27494663489186,34.6996666951705,0.635660134377973,-0.6815149455638614,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.6916311183558,-8.553332238032109
33.96531813235134,34.003791254826815,-0.1999902390763576,0.2573920462692112,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.7010043324234,-8.553332238032109
36.42964877717578,32.11032835440254,0.06667493568811778,0.01077787937629715,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.7240219767615,-8.553332238032109
35.62956539876342,33.8224276897198,-0.5304365952628037,0.5182519734542752,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.726512910787,-8.553332238032109
32.765087895167035,35.56675215828391,-0.7737127276935649,0.7446468616641994,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.746454135666,-8.553332238032109
34.244439824308635,33.658884481607345,-0.17400829447938584,0.30004834724389906,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.7515332909311,-8.553332238032109
33.86610371034375,35.13053418596671,0.17906293340513052,-0.14270117897090967,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.7765114455449,-8.553332238032109
35.067677986835854,33.1758150704293,0.23736344744452714,-0.12167808338382441,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.7782471949856,-8.553332238032109
31.560444327154787,37.22608508294493,-0.344309566849802,0.2593209897308878,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.7816518874257,-8.553332238032109
34.60062173014889,33.92903692556207,0.5896312903148485,-0.5284784643868976,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.8070021916392,-8.553332238032109
31.9272813170355,36.08569429762379,-0.465002311162008,0.43610473211734485,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.8166508411769,-8.553332238032109
34.34223668424178,33.93291858788586,-0.1228045460058626,0.26653634078592164,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.8271607536004,-8.553332238032109
33.29356881179138,35.767350592283506,0.7534085927193465,-0.6992784160801097,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.829340981128,-8.553332238032109
33.261129768374744,34.487790851538904,-0.3654526531526437,0.6030073073043059,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.8306992871958,-8.553332238032109
30.164022389440362,38.3647875388381,-0.18345954278299928,0.21403779885330057,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.83452477425,-8.553332238032109
30.07019176426754,37.780708074283616,0.03976853238020378,0.1486353060771031,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.8386014386264,-8.553332238032109
36.15031427151257,31.782967372153895,0.18542252167770149,-0.058293768486018915,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.8398765286713,-8.553332238032109
31.473840208052938,35.8281932522212,-0.19153020316419753,0.516841858679954,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.8484455551968,-8.553332238032109
30.561121703622756,38.42671352720137,-0.5098054524763703,0.30331442405313974,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.8500434989521,-8.553332238032109
33.24568402873206,34.26743757809016,0.7925126028791827,-0.4808322639629453,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.8546338383621,-8.553332238032109
32.63681832303837,36.23718579603955,0.5630500051235812,-0.48240271847274274,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.8661509990056,-8.553332238032109
33.2624092280004,34.76605714880133,0.4122084834663853,-0.1946862216783222,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.8710572226618,-8.553332238032109
32.15717513508313,36.18453283160997,0.19654261291064104,-0.10382011777943115,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.8881895179925,-8.553332238032109
34.6062689811643,34.190497271905016,0.6440803849719331,-0.6883507894678876,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.8941944047318,-8.553332238032109
34.89902777930955,34.12072058270726,-0.05160279443069862,0.0526222824754035,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.896017704443,-8.553332238032109
36.33617221809498,33.105356819572684,-0.6471691499052865,0.6280282453231798,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.8973753108364,-8.553332238032109
35.14805194248178,33.31702578813734,0.2595645218751631,-0.24986248653846407,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.9063697364054,-8.553332238032109
30.88728622898642,38.44084855022379,-0.1828531391543134,0.02474791600117457,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.9323708076681,-8.553332238032109
33.103628945789964,35.646365274491245,-0.7794138233560568,0.7029598511148053,400.0,0.4,1.3,1126259642.413,1.375,-1.2108,2.659,672.9338023007917,-8.553332238032109
